player,attempts,completions,progressive,accuracy,progressive_ratio,shots,goals,shot_conversion
Federico Chiesa,17.84634977996992,11.513437748169832,1.0544857880623624,0.6451424459410791,0.09158739649502015,1.496033024276976,0.06239265648179215,0.04170540052880595
Breel-Donald Embolo,19.1326546988116,15.596324671700637,3.4303361804094106,0.8151678330696777,0.21994516353161836,2.5068433726488313,0.6614827482670733,0.2638707928402101
Diego Nicolás De La Cruz Arcosa,41.99465572531485,29.74046769756413,10.045502689151906,0.7081964879554006,0.33777218271435167,1.256809824409566,0.0,0.0
Sinaly Diomande,6.474563854938337,5.313203754257338,2.427961445601874,0.8206272844470912,0.45696750169921657,0.0,0.0,0.0
Romain Faivre,5.105617460912551,4.550659041248145,0.9989251553959337,0.8913043478260873,0.2195121951219511,0.22198336786576311,0.0,0.0
Victor Okoh Boniface,64.82037174005947,47.94350665380475,7.275108159558146,0.7396364039081144,0.15174334685384971,12.880866991669583,2.4146601347352576,0.18746099438002783
Eden Hazard,7.01187252417502,5.759036624254399,1.1757651107841236,0.8213264865267894,0.20416003361262622,0.1993704168286597,0.0008815754209516928,0.004421796548227738
Leonardo Campana Romero,9.955747383088148,8.168758334352532,0.5722710713473569,0.8205067907035107,0.07005606579653038,1.029818960980337,0.14128163068104085,0.13719074520297014
Attila Fiola,11.728609009989444,8.627423088429445,3.5235181320832516,0.7355879184889982,0.4084091038503457,0.06121606649694846,0.030491723281968128,0.4981000091452805
Maxime Dupé,5.127481311796807,4.000196659399882,2.3733662733502707,0.7801484620132346,0.5933123982225235,0.0,0.0,0.0
Carles Aleña Castillo,5.602353521235381,5.1147578438368475,1.2790889114472705,0.9129659212774895,0.25007809763438554,0.10051660149377305,0.01203205093428297,0.11970212636992457
Salem Mohammed Al Dawsari,7.924405660145521,6.4045010650069205,1.6916142530288036,0.8081995470294123,0.26412896740254904,0.5011377888932497,0.08330889106758058,0.1662394912416527
Giovanni Reyna,20.20253718223786,16.297622278027458,5.712056463716059,0.8067116585909012,0.3504840378720204,0.24652299594817775,0.0,0.0
Xaver Schlager,15.459740038691109,13.522139743527845,2.7434204522578356,0.8746679898682623,0.20288360453980145,0.2902129560593909,0.0,0.0
Julián Malatini,12.733514363927412,10.143647035670988,2.374045050901718,0.7966101694915253,0.23404255319148912,0.21582227735470164,0.0,0.0
Alassane Pléa,6.3887676674017575,4.444360116453397,1.2499762827525178,0.6956521739130436,0.28125,0.13888625363916868,0.0,0.0
Yeferson Julio Soteldo Martínez,27.893203212428006,20.407069550833477,2.478473066069912,0.7316144150034718,0.12145168907745918,1.0021832918427955,0.0,0.0
Alan Steven Franco Palma,26.373341824023246,22.545992854435635,6.058281612652588,0.8548781191581375,0.26870768795886935,0.7461955226402096,0.0,0.0
João Félix Sequeira,25.464940518736608,21.326467264206496,2.6178180537646023,0.8374834902329694,0.12274972790070324,1.987180158151084,0.08236456260868093,0.04144795944687508
Grant Campbell Hanley,13.299868105415458,11.00642569016006,2.6600664924329878,0.8275590105798455,0.24168304655081024,0.2750903667714841,0.0,0.0
Xavier Chavalerin,5.040986814110857,3.9852909743529428,1.3570857111068664,0.7905775439041451,0.3405236204433491,0.056325945854731864,0.0,0.0
Seko Fofana,13.802570191016544,13.043359511645154,1.8880284804112555,0.9449949778291636,0.1447501679859102,0.29182888943583,0.04195741934861325,0.1437740431721008
Alejandro Balde Martínez,5.2584416909916305,4.841105048849436,0.5842712989990698,0.9206349206349204,0.12068965517241378,0.0,0.0,0.0
Jahmali Waite,27.565308845400356,19.869837115763968,10.681081705367431,0.7208276615801285,0.53755255481654,0.0,0.0,0.0
Derek Cornelius,45.922532284552226,37.38231827181387,14.290037358101843,0.8140299851101378,0.3822672862125963,0.24982365250611405,0.0,0.0
Joakim Mæhle,64.51848926892134,53.19288930579771,10.176823877846848,0.8244596224825247,0.19131925358184357,0.6595372319571183,0.06150778429774016,0.093259002399639
Nordi Mukiele Mulere,40.658697886521594,35.7364015647156,7.619866871897929,0.8789362036250122,0.21322423462527404,0.5623233075336546,0.0,0.0
Lukáš Haraslín,7.275555072318551,4.961254665525588,0.5258454827237771,0.681907375617535,0.10599042342610118,0.9908232774266494,0.0,0.0
Sven Ulreich,5.193557621009618,3.606637236812237,2.3082478315598314,0.6944444444444449,0.6399999999999999,0.0,0.0,0.0
Leroy Sané,33.752131350716525,26.879383073604025,4.868761965308705,0.7963758731056669,0.18113369462299547,0.9808268024299268,0.000851935276985483,0.000868588903642188
N'Golo Kanté,59.55263638218645,53.99792763827906,16.040337516905865,0.906726064850272,0.29705468743831737,0.7823698613293508,0.0,0.0
Nélson Cabral Semedo,44.10797537187966,38.79147134001034,5.164689786798832,0.8794661512562018,0.13313982709059718,0.6191434837359504,0.021928614077706986,0.03541766109753487
Altay Bayındır,8.611926643187031,6.889541314549627,3.690825704223014,0.8000000000000002,0.5357142857142857,0.0,0.0,0.0
Rafael Alexandre Conceição Leão,29.98497790045419,22.94465152628964,4.334561353789707,0.765204883674171,0.18891380192997181,0.9071845751397681,0.08236456260868093,0.09079140548216573
Georges Mikautadze,17.75956510739654,13.557743753288085,2.7141711519618754,0.7634051662470905,0.2001934246104646,1.4707557031322993,0.7381793530525222,0.5019048040952051
Xherdan Shaqiri,20.31603085610044,13.546898787657543,3.1579465354403005,0.6668083388734232,0.23311213768847797,1.335960961121106,0.677146128963344,0.5068607157465884
Cristian Sleiker Cásseres Yepes,15.471383253058974,10.99472289277185,1.991100802483413,0.710648990651692,0.18109604233794763,0.4968074167442155,0.0,0.0
Dimitri Payet,8.298886579395298,6.867618577421864,1.2815505383261854,0.8275349363700156,0.18660770453086015,0.07762600286624326,0.0,0.0
Frederik Rønnow,15.51859231120215,9.9140043380595,7.034469394744776,0.6388468837410621,0.7095487509259709,0.425133169371776,0.0,0.0
Emir Karic,15.492481400681116,12.528493447956428,4.852625637239358,0.8086821680744843,0.3873271481042191,0.37717243100040276,0.0,0.0
Christian Groß,13.59680347334622,13.165158918636816,4.316445547094033,0.9682539682539683,0.327868852459016,0.0,0.0,0.0
Marcos Llorente Moreno,7.003436820026705,6.2102074889996555,1.4292727340188192,0.8867371332945037,0.23014895018411816,0.20797159651782612,0.0,0.0
Deniz Undav,8.465849088108648,7.462443262422705,2.0068116513718866,0.8814760557100701,0.26892152888816323,1.580209149008762,0.2212194685213646,0.1399937904802866
Antonín Barák,9.294460305708844,7.445172473618505,0.9331911466817582,0.8010333283198305,0.1253417768343798,0.09358611133566005,0.0,0.0
Alidu Seidu,9.611963425715702,8.711557290240068,1.5388839374293442,0.9063244317943718,0.17664854700013533,0.08236456260868093,0.0,0.0
Andrei Girotto,10.111321888811997,9.51165478708728,2.9005265872961155,0.9406935009765403,0.30494447624757975,0.0971350676109703,0.0,0.0
Andy Jorman Polo Andrade,19.26543262589874,14.82097007692093,4.197000983492305,0.7693037765991785,0.2831799107419989,0.0,0.0,0.0
Marco Verratti,284.95042426517784,263.5627166323164,66.91071928021718,0.9249423555412648,0.2538701988474382,0.794839579344401,0.04613884772494186,0.05804799977751243
Birama Touré,10.374643184007965,9.051742717114214,1.738298446942965,0.8724871358532175,0.19204019615541523,0.2323728274332012,0.0,0.0
Raphaël Adelino José Guerreiro,17.999613519071726,15.514866121690883,2.516632052573794,0.8619555139476691,0.16220778399469166,0.156835356087481,0.0,0.0
Daniel Muñoz Mejía,50.51891289204343,44.781158922276376,10.001500208444176,0.8864236452983782,0.22334170104447504,1.0003352949186053,0.4982435483290042,0.49807654579412297
Piero Aldair Quispe Córdova,11.595530614385815,8.88048598673186,1.7251983657119843,0.7658542141844223,0.19426846326761454,0.24746156548548998,0.0,0.0
Gerard Moreno Balaguero,5.222004522194002,3.967079868827991,0.7053243233052278,0.7596852610846151,0.17779433402574885,0.6233828341684431,0.08317487039848448,0.13342502526466737
Mykhailo Mudryk,12.701777703001996,8.552813454150261,2.692170878039727,0.6733556242390268,0.3147702089460806,1.46794973509951,0.0,0.0
Jens Stryger Larsen,5.314513799298387,3.69689273596365,1.0851068500557786,0.695622003362134,0.2935186188930443,0.0,0.0,0.0
Jakub Moder,29.37440103804069,23.47616334817265,6.037216135110913,0.7992048354541884,0.2571636619482306,0.9772594079429162,0.0,0.0
Oleksandr Karavaev,8.908090146724803,7.433683943807685,1.4386964651870757,0.8344868340315117,0.19353748102050006,0.1537502530443296,0.0,0.0
Pervis Josué Estupiñán Tenorio,11.345810830072049,8.538563240385855,2.141282671921384,0.752574088204821,0.25077786644402955,0.20855130578432174,0.0,0.0
Ethan Ampadu,12.8255874040281,9.900359918204835,2.797344522570035,0.7719225331617524,0.2825497805818416,0.08189642007552617,0.0,0.0
Sergio Rochet Álvarez,36.21225704961826,25.537095816700155,16.02142194749712,0.7052058583840568,0.6273783856432024,0.0,0.0,0.0
Thomas Ignacio Galdames Millán,6.245591312652853,2.9978838300733694,1.4989419150366845,0.48,0.49999999999999994,0.0,0.0,0.0
Marin Pongracic,30.618532474534142,27.688131686927136,9.071695428867745,0.9042932318835247,0.32763840953381906,0.0,0.0,0.0
Mohamed Youssouf,5.900210299669758,4.823343332410857,1.641602091400207,0.8174866805477808,0.34034527054487806,0.0,0.0,0.0
César Saúl Huerta Valera,5.992009965589567,3.993409936865589,0.9974049540708039,0.6664558236382486,0.2497627265518508,0.9974049540708039,0.0,0.0
Gauthier Hein,6.059367797740807,4.350606300971796,1.166061333650124,0.7179967359951132,0.26802271981945613,0.46203915570655396,0.0,0.0
Nicolás Iván González,22.08217403592955,16.25485663726957,1.996308567867176,0.7361076228645582,0.12281305288722057,1.2578886822467592,0.0,0.0
Ernesto Alexis Vega Rojas,10.672356363083466,7.112572135380544,0.7409829804677767,0.6664481482255877,0.10417932730437353,0.7422349248324364,0.0,0.0
Christian Pulisic,33.801844688319306,21.472582154228842,4.787890427068768,0.6352488259804646,0.22297692902880958,2.23480267405393,0.32967375040008756,0.147518057959927
Manuel Gulde,11.827388641024472,10.647341067278957,3.9494239249928573,0.9002275473004748,0.37093053561795736,0.3614851662329217,0.1568445643547723,0.43388935150304353
Dimitri Liénard,5.117415155363501,4.385408240286089,0.7380991288770201,0.8569576841327394,0.16830796323511016,0.17220509552534546,0.0,0.0
Callum McGregor,11.251886532401858,10.609707731703274,2.201626768867233,0.9429270106084598,0.20751059544161313,0.30598856753144177,0.030666022385205008,0.10021950373049127
Josef Alexander Martínez Mencia,7.449781804003555,6.418389335749289,0.8780519157748214,0.8615540031387242,0.13680253251142435,0.7491745622721744,0.0017266834014954243,0.0023047811397367253
Noussair Mazraoui,17.972962366322164,15.286517112245262,2.811473587529717,0.8505285217137728,0.1839185189723555,0.3555276028938238,0.0,0.0
Kenan Yildiz,27.23882272542233,23.016209216607482,2.2221146118048254,0.8449781199657417,0.09654563837564725,2.7274082918996734,0.0,0.0
Kevin De Bruyne,43.93893524852925,33.279160465051945,8.804791449600618,0.7573956964777813,0.26457372501469667,1.2662867570374328,0.034301031146797056,0.02708788586484687
Wes Harding,5.256274141929176,4.255079067276001,1.0011950746531768,0.8095238095238098,0.23529411764705885,0.0,0.0,0.0
Wayne Hennessey,5.508224274480708,4.327032858489326,3.087011468387836,0.7855585834687642,0.7134245496498467,0.0,0.0,0.0
Saša Lukić,44.37178359616932,41.65399894976706,7.829864137558908,0.9387497092490802,0.18797388810138949,0.24512181203911737,0.0,0.0
Arne Maier,11.990994099626779,8.635654996088,1.7927818431137483,0.7201784042539714,0.20760230045386116,0.0,0.0,0.0
Brajan Gruda,9.059547229627091,5.812171637091494,1.6267246207445518,0.6415521095893371,0.27988241268776287,0.14843620633618698,0.0,0.0
Joey Veerman,37.963557222841565,30.530556868434463,7.9344773294626005,0.8042069579840405,0.2598864266922709,0.5034627259485911,0.0,0.0
Jeremie Frimpong,183.04718504881953,145.2621908797943,16.812004590711236,0.7935778462862032,0.11573558466169158,10.11468893688615,1.588145991544165,0.15701382429592367
Giorgi Kochorashvili,43.4031320243991,39.46234032874227,12.806637649957167,0.9092049003873383,0.32452808280682466,1.232223655092005,0.0,0.0
Birger Meling,6.989589953766602,6.117752414084427,1.7931251820703444,0.8752662823643391,0.29310195325037536,0.0,0.0,0.0
Luka Jović,5.757010741543639,4.277215948796224,0.49024362407823474,0.742957785006558,0.11461745910121945,0.41237394625200297,0.24512181203911737,0.594416340476861
Dennis Appiah,5.051278845998811,3.7856340844493057,0.8275096280953771,0.749440725777386,0.2185920798564858,0.0720138432998916,0.0,0.0
Nemanja Gudelj,20.041586106495913,18.541829463016533,5.4213811292500935,0.9251677668868096,0.2923865274493847,0.0,0.0,0.0
Kevin Vogt,22.507112290955675,20.429846773057637,9.75857557377246,0.9077062623119017,0.47766269038502146,0.0,0.0,0.0
Lucas René Olaza Catrofe,7.435199299722086,5.751204575575738,2.2677172415605353,0.7735104795093666,0.39430300413779323,0.06496564766776886,0.009976728978982656,0.15356929911640627
Davy Klaassen,5.383413391155671,4.223704915265496,0.6620582835551,0.7845774805636433,0.1567482333252639,0.165047174527436,0.08189642007552617,0.4962000731609763
Antonee Robinson,48.104319356904526,35.764507616475726,10.663500065338697,0.7434780929156284,0.2981587270734944,0.7438207802956566,0.0,0.0
Jan Mlakar,16.020170218747595,9.360399510517448,1.2359629734439406,0.5842883928638565,0.13204169032050384,0.49024362407823474,0.0,0.0
Teun Koopmeiners,7.927516137932064,6.596674295979714,1.917062011261563,0.8321237297033737,0.29061037808549983,0.1672669270459528,0.0847457230060787,0.5066496079215751
Serhiy Kryvtsov,28.587216354125616,26.277519526126973,9.831866267423564,0.9192052559652134,0.3741550361192968,0.0,0.0,0.0
Eren Sami Dinkçi,5.387851151875128,3.451151928022027,0.48717720722611413,0.640543294671555,0.1411636512639222,0.14675364242040215,0.14675364242040215,1.0
Francisco Javier Calvo Quesada,34.39170616944403,25.494105681153105,12.121628253992425,0.7412864472482564,0.4754678750293845,0.3340870946062866,0.2512517134325664,0.7520545315545947
Miguel Ángel Terceros,14.978297006436247,13.481697397148544,3.0036014678061407,0.9000821249141604,0.22279104621065146,1.7450212695643696,0.0,0.0
Renato Júnior Luz Sanches,67.27531812991307,61.180932569364096,14.844429419238965,0.9094112710283982,0.24263163040885397,1.445278868648493,0.1483860000310575,0.10266945933404258
César Azpilicueta Tanco,13.807411878525004,12.660782538179054,3.1668937501668473,0.9169555199458249,0.25013412406515656,0.09328947787576727,0.03101761531233785,0.3324878219775623
Robin Zentner,9.55231003442988,6.06158986396964,3.4432659846660125,0.6345679570827938,0.5680466778415575,0.0,0.0,0.0
Muhammed Cham Saracevic,7.90378266932222,6.792410937378307,1.4302607813076404,0.8593873619200593,0.2105674692673532,0.48885565228542,0.0,0.0
Hiroki Ito,21.367650216003963,18.298839687878985,4.837590920121562,0.8563805333247876,0.2643659927424768,0.0,0.0,0.0
Mijat Gaćinović,5.882923488938815,4.167070804664996,0.49024362407823474,0.7083333333333337,0.1176470588235294,0.24512181203911737,0.0,0.0
Ivan Perišić,19.502525610455105,13.201060315395813,2.536799297933097,0.6768897823325436,0.19216632886485188,1.2734433722190914,0.0695162494663785,0.054589195705844445
Ricardo Daniel Pepi,7.227089491438043,6.479016918691262,0.4930459918963555,0.896490478825117,0.07609888939693478,1.7275416840611744,0.0,0.0
Marcelo Sebastián Suárez Justiniano,16.277577274012685,12.51975277668015,3.7559258330040444,0.7691410438989628,0.29999999999999993,0.0,0.0,0.0
Moritz Nicolas,6.885501111727284,3.907987117466836,2.60532474497789,0.5675675675675674,0.6666666666666665,0.0,0.0,0.0
Warmed Omari,5.119263155053351,4.669456508458818,1.918244874465896,0.9121344941702172,0.4108068831974246,0.0,0.0,0.0
Tomás Eduardo Rincón Hernández,7.608143110819141,5.594078026017906,1.5325200653081814,0.7352750788905195,0.2739540024612585,0.5029867062125842,0.25268793754929003,0.5023749821381821
Michail Antonio,14.15799814200092,8.950067892812983,1.2405150524425346,0.6321563121457007,0.13860398237187493,0.7447539540225343,0.24793218941106235,0.33290483128278975
Nicolae Claudiu Stanciu,13.107862682922747,9.144789442213984,1.4905563379157896,0.6976567929818219,0.16299515120983704,0.9749143686371707,0.24372859215929268,0.25
Julian Draxler,6.1056031175531,5.774003476829094,0.9959536535606962,0.9456892899293299,0.1724892715353271,0.12038247848857428,0.00061094721114287,0.005075050944401815
Alexis Mac Allister,74.7642944660772,67.63045542569166,13.925844673664473,0.9045822729776126,0.20591085164235462,2.1718108774102114,0.33551717734852693,0.15448729023247934
Carlos Miguel Harvey Cesneros,19.615914820495163,17.353202277451487,4.531164533537321,0.884649145158423,0.2611140273184653,0.0,0.0,0.0
Ibrahima Konaté,6.912235128531195,6.494053723605342,2.5835818249880718,0.9395012760489364,0.3978380738670159,0.0,0.0,0.0
Rúben Santos Gato Alves Dias,120.86963281038213,112.86875106090044,34.362479937270884,0.9338056916079714,0.30444635573871076,0.5254496231511517,0.0,0.0
Łukasz Skorupski,7.20392431621472,5.711037112132379,3.2281770866890684,0.7927675057992872,0.5652523391646699,0.0,0.0,0.0
Oliver Baumann,17.202985459359383,12.92197942456838,7.444721071237115,0.7511474944331888,0.5761285346951234,0.0,0.0,0.0
Nicolas Alexis Julio N'Koulou Ndoubena,5.383835923912637,4.680329549298942,1.5299651118834616,0.8693299007332247,0.32689260355878835,0.0866547063880236,0.0,0.0
Karim Onisiwo,6.0555162150161355,4.333883222683133,0.3443265984666012,0.7156917872560903,0.0794499022641931,0.6411990111389752,0.0,0.0
Gerard Piqué Bernabéu,79.04503330736478,73.53793617141146,24.45231245876774,0.9303296247021733,0.3325129005765299,0.5626596586985639,0.029103048289953207,0.05172407127475387
Romelu Lukaku Menama,8.464491551989925,5.2732444958135005,0.9855483812250685,0.6229841997507587,0.18689601477942253,1.5150652065053087,0.06944804446237529,0.04583832046580098
Ko Itakura,15.023645947211106,13.584313841922572,3.65097671903814,0.904195552108593,0.26876416148240445,0.3873971817549757,0.0,0.0
Jordan Veretout,15.098296680011284,12.901306938818966,3.7122811358247314,0.8544875764627857,0.28774457916777285,0.17918792608990003,0.0,0.0
Lesley Chimuanya Ugochukwu,6.865018518732249,6.054137731821039,1.5356108925045255,0.881882214199627,0.2536465076493437,0.0,0.0,0.0
Ikoma Loïs Openda,8.16377065958964,5.441047320350087,0.9291578581007589,0.6664870373298295,0.17076820020028335,1.7784616669872186,0.32068724852865993,0.180317211487564
Julian Ryerson,13.879520990666233,12.82266236466523,1.1079411651434574,0.923854819866498,0.08640492384768357,0.38634123476197174,0.167629347809757,0.4338893515030435
Jean Mota Oliveira de Sousa,5.877677178130384,4.973419150725707,1.657806383575235,0.8461538461538458,0.3333333333333332,0.15070967123411227,0.0,0.0
Wajdi Kechrida,5.485776632075328,3.572825875995356,0.9971837020314586,0.6512889816010825,0.2791022391354721,0.0,0.0,0.0
Timi Elšnik,28.81413096236608,21.673475643843137,6.400112925781378,0.7521821731202202,0.29529702715676254,0.7405423927415289,0.0,0.0
Jorge Luiz Frello Filho,35.50146039638877,33.74552634020177,7.835293090530703,0.9505391035585224,0.2321876094490294,0.06328597500819537,0.031492684443855785,0.49762501786181795
Felix Uduokhai,15.188905529208174,13.08271897590502,3.7029091228328537,0.8613338828625295,0.28303819180497974,0.0,0.0,0.0
João Maria Lobo Alves Palhinha Gonçalves,48.18210241414115,43.27153020185616,13.192925693982163,0.898083064743066,0.30488696915590574,1.401319979205382,0.0,0.0
Danny Vieira da Costa,5.280673290902628,3.6216415256224432,0.7682208594607447,0.6858295005414724,0.2121195192913833,0.0008866147492929159,0.0,0.0
Youssef En-Nesyri,5.375743349696495,3.35615833328773,0.4122020760891297,0.6243152090728462,0.12281961551120621,1.0075596878587703,0.17861989241290793,0.1772797131180432
Taras Stepanenko,20.869224598232712,17.3505225179372,2.823516917251651,0.8313927734241986,0.16273382627714306,0.31008539901846655,0.0,0.0
Kevin Danso,32.720309955860195,28.56579772724219,8.736996477694161,0.8730295576593726,0.30585515451444917,0.14983049159412376,0.0,0.0
Konrad Laimer,33.75299901935066,30.138726335386792,8.05208374664799,0.8929199541086171,0.267167353293022,0.8461093780710982,0.0,0.0
Dominik Szoboszlai,12.625817412138295,10.1977756021117,1.942433448021276,0.8076923076923077,0.19047619047619047,0.0,0.0,0.0
Matty Cash,9.094762913936545,6.862414838773157,2.067622536112842,0.7545457648222359,0.3012966404232254,0.0,0.0,0.0
Nico Schlotterbeck,55.592059338365225,49.56749458779409,16.002633395940073,0.8916290415884367,0.32284531483825885,0.49869887642518146,0.0,0.0
Ricardo Iván Rodríguez Araya,84.79509838433918,69.8736253976894,22.265039481756727,0.824029062163272,0.3186472628983267,0.8601411513310877,0.0,0.0
Christopher Trimmel,8.35395027497169,5.100776133447457,1.281990208152153,0.6105825346757577,0.2513323805265093,0.0,0.0,0.0
Julian Brandt,14.867835691455582,12.67660261676671,1.733698185849932,0.8526192298487563,0.13676362967762798,0.3653768229318803,0.00684808198917588,0.018742518844586414
Merih Demiral,28.3435240569534,24.62366440710431,6.526104325330778,0.8687580400244369,0.26503383970128735,0.8432242463967661,0.5015495767986021,0.594799756935127
Patrick Gilmar Sequeira Mejías,18.687866988327464,8.470491470554133,4.980459548904177,0.45326154535693375,0.5879776357980747,0.0,0.0,0.0
Mateo Kovačić,40.12829379699823,36.97199533634629,8.27887708795843,0.9213448127991914,0.22392291821533533,1.0368232494649767,0.0,0.0
Jason Denayer,6.162805273738875,5.784790591916709,1.9665593538959234,0.9386619136851567,0.339953421415784,0.03060781225980379,0.0,0.0
Kiliann Sildillia,15.448270072968876,10.557778761847388,3.4714635497590853,0.6834278991743685,0.328806241167309,0.3136891287095446,0.0,0.0
Ezgjan Alioski,5.131125047612992,3.7952396418707326,1.1846949820889412,0.7396505847457927,0.312152879364684,0.09089824069129646,0.030376074605146484,0.3341767054470066
Harry Maguire,32.37976580811779,28.965009610309927,11.489504880187777,0.894540429413737,0.3966684297628596,0.6357460452378816,0.06310697733487032,0.0992644434166431
César Jasib Montes Castro,54.116361765537974,44.26636442703374,16.53687683136022,0.8179848567577424,0.37357657547456163,0.8222471312172368,0.0,0.0
Maxime Crépeau,36.81473779489591,26.04682903252696,16.532856448338812,0.7075109206981276,0.6347358608486577,0.0,0.0,0.0
Adam Hložek,33.217910343780176,28.86614144265212,4.292164024179422,0.868993297408219,0.1486919903273734,4.5322514253743105,0.34538638112513476,0.07620635942468923
Rayan Ny Aina Arnaldo Raveloson,8.252095338983846,7.120882786848025,2.550220352406703,0.8629181431300432,0.3581326120290667,0.3116805852656156,0.0,0.0
Thiago Emiliano da Silva,13.48871250913875,12.857129407136593,4.411834380032326,0.9531769172503118,0.3431430329684209,0.18145526385233723,0.0038584103760599324,0.021263700452359372
Youssouf Fofana,15.76854178032377,12.965056087906522,3.2116393757327812,0.822210212493112,0.24771503909871379,0.7814690454635294,0.2522082862809464,0.32273611826985255
David Jurásek,27.095510481342014,17.839806745401066,4.771644585785394,0.6584045263766324,0.2674717643460728,0.9879744727185265,0.0,0.0
Mohamed Simakan,19.40324947462031,17.155736061214057,5.671093139273297,0.8841681947992254,0.33056542249414694,0.3672719050915056,0.0,0.0
Marcel Schuhen,11.853176281386077,6.778001639956597,5.4128332247146345,0.5718299870896711,0.7985883616205935,0.0,0.0,0.0
Christoph Baumgartner,22.719170024657647,14.706443045830262,2.4947173022069085,0.6473142737991315,0.16963430888301975,1.560215831944523,0.2761957984670145,0.17702409680254755
Hirving Rodrigo Lozano Bahena,6.259696351189235,3.5153900345427016,1.0105948039359673,0.5615911439338168,0.2874772909992135,0.5170250569165189,0.003785792632053509,0.007322261428936469
Nicolas Pallois,5.969678092645271,5.189943706495791,1.890458215052977,0.8693841821872902,0.36425408866898856,0.0,0.0,0.0
Arthur Augusto de Matos Soares,22.494239812626635,19.510981042476324,3.444503093783874,0.8673767686749865,0.17654176826296067,0.36466622173603197,0.0,0.0
Daniel Vivian Moreno,27.0863423460383,25.33597789189455,10.42364082201065,0.9353783382125878,0.41141655816432354,0.24699183489643775,0.0,0.0
Lamine Yamal Nasraoui Ebana,44.20115532826498,34.63491860748337,5.797513758001986,0.7835749620176927,0.16738927045578073,4.257108064016467,0.25413237151933277,0.059696011399711965
Christian Günter,8.799545880760423,6.753139861978932,1.841765416903345,0.7674418604651165,0.2727272727272727,0.4092812037562989,0.0,0.0
Junior Castello Lukeba,20.24915189299464,18.40448321058109,3.9159435923423054,0.9089014348767996,0.21277117904027612,0.0,0.0,0.0
Matthias Ginter,19.235379167329263,16.89697698333839,5.686047546081502,0.8784322282576794,0.33651271181160664,0.0320467671202397,0.0,0.0
Yeltsin Ignacio Tejeda Valverde,6.582063175556513,5.576603059867137,1.5801917148478668,0.8472424088204888,0.2833609812073508,0.1669346568568771,0.08346732842843856,0.5
Paulo César Díaz Huincales,32.32519113089454,28.127238193072234,9.12843958910063,0.8701337009633288,0.3245409139155715,0.0,0.0,0.0
Álvaro Martín Barreal,6.78193520553506,5.576257835662158,2.260645068511684,0.8222222222222219,0.4054054054054051,0.30141934246822455,0.15070967123411227,0.5
Ali Albulayhi,6.204247131161165,5.186741820305568,1.2164977493115994,0.8359985846235682,0.23453986943193011,0.0,0.0,0.0
Batista Mendy,11.878471951867095,10.772665799264727,3.3362989227491937,0.906906700029834,0.3097004014528055,0.32732958472164486,0.0,0.0
Alexander Prass,20.88587208926005,16.659146138523845,4.483693249320373,0.7976275095110978,0.2691430408280019,0.0,0.0,0.0
Marten de Roon,12.434135161133947,10.413037852953964,1.9482253730144832,0.837455739222022,0.18709481330290292,0.0,0.0,0.0
Daley Blind,29.335083531674325,25.71573966244468,7.70165871919146,0.8766206387201289,0.29949201618489624,0.24819792897934584,0.0,0.0
Ali Gholizadeh,6.029160561370089,3.882321556823177,1.0734195022734623,0.6439240616177825,0.27648907659050764,0.0825212040398741,0.0,0.0
Roderick Alonso Miller Molina,28.06436042214693,24.589483643138568,8.451519404804854,0.8761818645877221,0.3437046311122178,0.7523677099950178,0.0,0.0
Paul Jaeckel,5.637541473326778,4.510033178661424,1.6107261352362225,0.8000000000000003,0.35714285714285704,0.0,0.0,0.0
Kevin Paredes,7.139456919543381,5.322024807515293,1.116704713760033,0.7454383250001702,0.20982704029923374,0.30895710841421725,0.0,0.0
Lasha Dvali,35.25658045386503,30.076156127144372,10.631492286928006,0.8530650375041477,0.35348573940048333,0.0,0.0,0.0
Okay Yokuşlu,9.235932518040261,8.729346173574767,1.6955391833604163,0.9451504930903301,0.19423438475760135,0.24793218941106235,0.0,0.0
Nampalys Mendy,9.148695663268247,7.9089301314896385,1.9137825973574352,0.8644871818442674,0.24197743127577437,0.1650424080797482,0.0,0.0
Nayef Aguerd,9.87632437289556,8.504457277379236,3.3899374070879924,0.8610953788353433,0.39860714170494926,0.0,0.0,0.0
Xavi Simons,51.9843799830318,43.844574264444056,11.022926327141606,0.8434182398396469,0.251409131279459,2.5200340178745657,0.4382516345705565,0.17390703119959644
Scott McTominay,8.34574556815565,6.052560210078648,1.2831469519161036,0.7252270226369028,0.21200069183606354,1.039958135814537,0.24465652276103175,0.2352561265068684
Yunus Dimoara Musah,21.194178040297665,18.628907222570458,4.332952633403954,0.878963420386027,0.2325929579033076,0.24882271294369374,0.0,0.0
Cédric Hountondji,5.776665559886762,5.5773263016810635,1.8276413256569146,0.9654923318410689,0.32769130346668884,0.10910986157388163,0.0,0.0
Tim Siersleben,6.750667551338506,5.429884769554883,2.05455099388563,0.8043478260869562,0.3783783783783781,0.0,0.0,0.0
Jurriën David Norman Timber,26.028441705472396,24.011517341965593,6.679610785257392,0.9225107524173162,0.2781836187246381,0.03060781225980379,0.0,0.0
Frenkie de Jong,108.47490195294034,99.27822678814017,24.6937556065615,0.9152184053709497,0.24873284309618054,0.5600074601822312,0.13868946447760888,0.24765645877731368
